vibration
-0.000963
-0.001331
4.1e-05
0.001987
0.002601
0.003564
0.003482
0.001351
0.000205
0.002028
8.2e-05
-0.000676
0.001188
0.00086
0.001352
0.002232
0.00172
0.000553
0.000881
0.00254
0.003072
0.00172
-0.000123
-0.000573
-0.000143
-0.00043
-0.00172
-0.001516
0.002376
0.003338
0.001495
0.00045
-0.000102
0.001249
0.001044
-0.001741
-0.00469
-0.002847
-0.000901
-0.000635
-0.000143
0.000737
0.004854
0.004055
0.001904
0.000287
-0.001352
0.000574
-0.000307
-0.001024
-0.000922
-0.00127
0.000164
-0.000102
0.000389
0.000922
-0.000287
-0.000451
-0.000143
-0.000819
-0.004096
-0.003973
-0.000225
0.001229
0.001536
0.003543
0.004629
0.001843
-0.000123
-0.000881
-0.001413
-0.00084
-0.000348
-0.000881
-0.001085
-0.000655
-0.00043
0.001987
0.003625
0.002867
0.001515
0.002683
0.002642
-0.001229
-0.002171
-0.001884
-0.002212
-0.002355
-0.001679
0.000615
0.003093
0.001802
0.000348
0.003031
0.004096
0.001925
-0.000103
-8.2e-05
-0.00043
-0.000922
0.001495
0.003031
0.002765
0.004055
0.00469
0.004444
0.00299
0.00215
0.002355
0.002867
0.002908
0.001638
0.001024
0.001536
0.001905
0.001249
0.003707
0.005304
0.00385
0.000348
-0.000451
0.001249
-0.000963
-0.002581
-0.002232
-0.000471
0.000389
-0.001331
0.000656
0.003318
0.003092
0.002724
0.001925
0.001393
0.00041
-0.000307
-0.001208
-0.002294
-0.001065
0.000574
0.000225
-0.002028
-0.003953
-0.00172
-0.000635
-0.001536
-0.002826
-0.00213
-0.001434
-0.000573
0.001045
0.000696
0.002745
0.000327
-0.001557
0.000144
6.1e-05
-0.002314
-0.003768
-0.001413
0.002704
0.003031
-0.000881
-0.000819
0.001721
0.002601
0.000635
-0.000574
0.002007
0.003543
0.001433
-0.001925
-0.003134
-0.000942
0.002294
0.003338
0.00086
0.000184
0.001823
0.001065
0.000348
0.001249
0.000778
-0.000778
-0.002519
-0.002355
-0.000778
6.2e-05
0.001495
0.001372
0.001393
0.000389
-0.000123
0.001004
0.001679
0.002109
0.000389
0.001086
0.00045
-0.001475
-0.000676
0.000696
0.00129
-0.000143
-0.000246
2.1e-05
-0.000573
2.1e-05
-0.000471
-0.000532
