vibration
-3.5110939749470957
-2.9529067959896356
-2.2594362205558722
-1.2940631479717966
-0.6756876181889248
-0.7469673730606257
-1.4165752909400247
-1.9017807838528655
-1.2216522887453332
0.037213322520256026
1.0605701283141449
3.415522339177686
6.399291835464798
8.740628230294515
9.939489464659792
8.81460475034492
7.09144866383159
5.087720876516298
3.5607272078107286
3.711728513518045
4.7677151573287855
6.835846428538478
7.675315443452422
8.867864888864798
10.583137809398563
12.31330760875782
13.950493439962697
15.091409536508413
17.115424630808278
17.91418192936824
18.41804103407749
18.00848464699058
17.446893301675487
16.517234568829302
15.181983794722447
13.013134729612123
10.564981311975524
9.10294513102178
7.67959879165472
9.3655498678034
11.711991806917412
14.24900039592823
15.290623367664425
13.781546792783937
11.906761821480684
11.083759121127896
11.870898903247921
11.511506834230223
12.10693368246389
11.218671185153347
10.59424218022546
9.220259859845354
10.90680392509283
9.867746968369385
2.9407526420992474
1.9079434250618195
1.9948139652263284
6.7909427089291015
4.300238979417224
3.2354043963905816
2.9635607009710268
-1.9999901787801222
0.5329907430465831
2.4151037939778575
5.74720686646395
5.012722428862031
0.4845233739808549
-1.902980082518571
-5.527078045800675
-9.292453058949718
-7.665343257992767
-3.3409879007539547
3.260516840358113
5.659306792946128
3.889842279567275
2.737719349094204
-1.914385296577631
-4.242957633692068
-4.521268226379572
-5.55552861073634
-3.7586953114631565
-2.0649646520614624
-4.24501948245736
-3.9442561289647244
-5.274537833901339
-7.830531690504167
-8.429567054260609
-9.724261864081964
-8.153317990413932
-9.94806194972325
-10.436535287457843
-7.449258784314136
-3.769199033090195
-0.4523384988412157
-1.2361425097598586
-1.392661093831896
-2.1052534721618477
-2.2337172631617195
-0.5523477555707443
-1.647595059621584
-6.620219784004743
-6.179101753901769
-3.8479773316272468
-1.7879213242680876
-1.143409245582514
-2.4223232911183286
0.06647378039914509
-0.34765765268902676
0.07307615834613179
0.23485503184211842
0.8048880708772083
1.0533507603865404
3.009627059448597
4.724398881405383
4.179896003700966
3.5029721143362407
0.42045046895049343
2.0509770091597015
1.4418660069620888
2.269362841452752
5.036402384070463
5.08130625411347
6.844099549360053
6.618129681873988
3.8154155952985898
5.016332102822258
8.197434192480042
8.463129196967278
5.987743025047834
5.200877079596887
6.003198680766793
3.1131265155085317
2.0561859078185503
1.9165164007173552
1.7638813340386679
2.0825618630522618
0.4690678405207257
-0.34585281581311794
-0.10668817585290863
-1.7333248970391866
-1.7772360807241396
2.273423698398617
5.067763609109923
7.975370460456902
9.968818664550781
9.791944150324468
8.548259865960409
6.210234682043115
3.763646828573804
1.2360909735406196
1.6348351323327353
1.6660946318944851
-0.05762061902949975
1.0822283104583101
2.8685767636742705
1.8844804146906713
3.647205450368482
3.288196150239531
3.678566512396169
5.253668516665906
4.468299139932144
7.345029037315529
9.53366219054821
10.431759920987217
10.240115318741909
11.17084278426804
10.317392712970113
8.205036480110008
6.656082225400348
6.105102755806663
3.960517350740211
2.1078295724375264
1.7683830272319705
0.3747302535530571
2.3258323663888976
4.006523095644438
5.127781061025766
4.779960725473803
4.421636434701773
4.747398832232453
6.013958150690252
8.328130586757217
10.467857074070643
11.210812974530597
8.931034201508636
7.380241297566613
5.262241546924297
5.693187287796375
5.988690369612687
7.072931549160979
7.576951630465635
6.10118371497753
7.3671387158907375
2.9374514601951422
2.7332073191662767
3.3763583959535115
6.679493757394644
6.239833480258321
5.452201356420984
8.649845812487047
4.41171003888537
8.30547270996626
13.652500179264095
17.909059320494187
17.080796021681564
18.27518977675327
15.298515626600572
7.08358568036279
1.9909660778679215
0.9613940162714136
5.387226895018891
8.901035895458488
11.193854805472848
9.443180068703585
9.734188416621068
3.889391848375631
2.278838306040197
4.815223391111507
6.822978933374365
10.379065298479658
12.84799191668317
12.199666500091553
9.039324880479933
8.506394685700883
5.835278954539266
6.293252166481905
6.288294298665507
8.578570598779724
6.853660770229526
7.412052762231161
8.68151460660921
5.568492841720581
5.715257091955705
1.5604084450145101
1.5790108717404878
1.3414801040361093
1.6376683145136266
4.885148783617241
9.723359988285946
9.59938576498697
8.486140417885947
8.487637772671011
6.139394750128259
6.5447422060855605
6.207076246088201
6.807336424949558
0.7776611134722515
-1.9861108946245771
-5.841595813110992
-8.851067619545516
-4.387344835521458
0.6381784932557926
6.633470528609269
8.694862713924675
7.448356918521695
3.4293274824009385
5.420616546710888
6.005899208645488
6.797259737561633
9.482944590546364
11.35629041044862
13.13930266846058
9.951672113858736
1.1663673400878904
-10.720986359602922
-17.27313310490098
-16.656208024991976
-12.194113988654557
-5.953947174799192
1.7688331068948258
2.8013401414964583
3.412221157273581
6.030652983205302
8.711367989695349
11.458263910733736
12.545840467408645
13.727852467890386
12.109184378246928
7.877457898813528
3.734386547221694
1.5830718172596883
0.8434519365083339
1.678728547963229
0.713355275953925
0.07287049033008255
0.3664311400333116
2.452103136302708
5.007141980459524
6.29055006854184
8.194132690651472
8.757769377915176
6.989801905875982
6.717395429010992
11.596750510016154
10.864019337233964
5.935374121887739
1.5081709498292082
-4.324847617814707
-10.33835890576556
-13.823097280014393
-12.991025211094144
-8.978463151843048
-4.5200007211911934
-1.7782863752786504
-1.5027563321840514
-2.434021076144174
-1.3534057186200068
-3.5826822303062262
-3.820624374843144
-4.187098626203316
-2.184986532984914
2.2039888625921207
2.117305033690446
0.5325407660284707
-4.43336797927643
-10.383416025028673
-14.030163104717548
-14.194780549337697
-13.697169837418135
-9.760993470702061
-4.966699077532842
1.074984686041987
5.083562350773311
6.7905301981194075
9.976488493539236
8.273061143520266
5.589369282022223
1.7838384241558785
0.16627112552002588
3.5580199348343005
7.124249564769656
7.206056368100893
4.669671361390934
2.418713607154526
-0.831897780229879
-0.1784538138996471
0.785080922897472
-0.2962196527661143
1.2918123609797898
3.7958078284363648
8.218891551882722
12.970720677942662
17.313945583964504
18.00848464699058
16.101362179600915
11.47586108254386
5.747957154415374
-0.15363717287570444
0.8339983662893604
1.3412227497234208
-2.5978800890057587
1.1296052999429769
2.644996870395749
7.690656668656356
6.357174970937329
9.64620224079052
13.02031010694282
9.431426368393264
13.45576631856519
15.589546243627588
15.414716456657231
12.926502794652553
8.803651346162308
4.7740321142690165
-0.8845662610475413
-10.646986567890728
-11.055806528135788
-7.6162065926131675
0.3833872717480329
5.550113924733409
7.518441011739331
10.911848201618328
8.087144665385402
9.467072266798754
10.771755222941554
11.611224074463744
12.383182432485182
9.292453859235858
2.2177937266438508
1.4702691423309433
-2.094599648686342
-8.416653926555927
-10.456192353714345
-13.302811789345908
